seed,round,policy,material_id,predicted_band_gap_ev,uncertainty_ev,true_band_gap_ev,absolute_error_ev,target_hit,formation_energy_ev_atom,energy_above_hull_ev_atom,is_stable_mp_flag,dimensionality_status,selection_reason,signal_level,signal_types,signal_rule_version,manual_review_required,budget_used,budget_total
1014,2,random,mp-1025874,1.484626,0.038729,1.5093,0.024674,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1014,3,random,mp-2815,1.373068,0.045546,1.4648999999999996,0.091832,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,3,3
1014,1,static_topn,mp-1023939,1.509197,0.052605,1.5539,0.044703,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1014,2,static_topn,mp-1025874,1.491253,0.045695,1.5093,0.018047,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1014,3,static_topn,mp-2815,1.433765,0.052454,1.4648999999999996,0.031135,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,highest target score from frozen initial model,D0,technical_event_only,0.2.0,False,3,3
1014,1,iterative,mp-1023939,1.509197,0.052605,1.5539,0.044703,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1014,2,iterative,mp-1018809,1.442159,0.051154,1.3361,0.106059,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,2,3
1014,3,iterative,mp-2815,1.377858,0.025829,1.4648999999999996,0.087042,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,3,3
1015,1,random,mp-1025874,1.523822,0.077479,1.5093,0.014522,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1015,2,random,mp-2815,1.437632,0.057759,1.4648999999999996,0.027268,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,2,3
1015,3,random,mp-1023939,1.515534,0.105268,1.5539,0.038366,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1015,1,static_topn,mp-1025874,1.523822,0.077479,1.5093,0.014522,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1015,2,static_topn,mp-1023939,1.536569,0.069075,1.5539,0.017331,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1015,3,static_topn,mp-2815,1.440491,0.052559,1.4648999999999996,0.024409,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,highest target score from frozen initial model,D0,technical_event_only,0.2.0,False,3,3
1015,1,iterative,mp-1025874,1.523822,0.077479,1.5093,0.014522,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1015,2,iterative,mp-1018809,1.432944,0.059421,1.3361,0.096844,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,2,3
1015,3,iterative,mp-1023939,1.555478,0.06035,1.5539,0.001578,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1016,1,random,mp-2815,1.476696,0.064803,1.4648999999999996,0.011796,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,1,3
1016,2,random,mp-1025874,1.517088,0.111246,1.5093,0.007788,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1016,3,random,mp-1023939,1.54345,0.157058,1.5539,0.01045,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1016,1,static_topn,mp-1023939,1.527794,0.067444,1.5539,0.026106,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1016,2,static_topn,mp-1025874,1.497789,0.054898,1.5093,0.011511,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1016,3,static_topn,mp-2815,1.476696,0.064803,1.4648999999999996,0.011796,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,highest target score from frozen initial model,D0,technical_event_only,0.2.0,False,3,3
1016,1,iterative,mp-1023939,1.527794,0.067444,1.5539,0.026106,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1016,2,iterative,mp-1018809,1.454739,0.05875,1.3361,0.118639,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,2,3
1016,3,iterative,mp-1025874,1.492835,0.058573,1.5093,0.016465,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1017,1,random,mp-2815,1.459952,0.060549,1.4648999999999996,0.004948,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,1,3
1017,2,random,mp-1025874,1.508854,0.111068,1.5093,0.000446,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1017,3,random,mp-1023939,1.53194,0.056876,1.5539,0.02196,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1017,1,static_topn,mp-1025874,1.51346,0.053391,1.5093,0.00416,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1017,2,static_topn,mp-1023939,1.538754,0.051536,1.5539,0.015146,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1017,3,static_topn,mp-2815,1.459952,0.060549,1.4648999999999996,0.004948,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,highest target score from frozen initial model,D0,technical_event_only,0.2.0,False,3,3
1017,1,iterative,mp-1018809,1.456659,0.06159,1.3361,0.120559,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,1,3
1017,2,iterative,mp-1023939,1.54983,0.109987,1.5539,0.00407,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1017,3,iterative,mp-1025874,1.478842,0.040821,1.5093,0.030458,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1018,1,random,mp-1018809,1.446661,0.057683,1.3361,0.110561,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,1,3
1018,2,random,mp-1025874,1.420022,0.175625,1.5093,0.089278,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1018,3,random,mp-1023939,1.477396,0.235255,1.5539,0.076504,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1018,1,static_topn,mp-1025874,1.50624,0.057113,1.5093,0.00306,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1018,2,static_topn,mp-1023939,1.524017,0.058085,1.5539,0.029883,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1018,3,static_topn,mp-2815,1.449687,0.057076,1.4648999999999996,0.015213,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,highest target score from frozen initial model,D0,technical_event_only,0.2.0,False,3,3
1018,1,iterative,mp-1023939,1.524017,0.058085,1.5539,0.029883,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1018,2,iterative,mp-1018809,1.43034,0.047815,1.3361,0.09424,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,2,3
1018,3,iterative,mp-1025874,1.503033,0.046138,1.5093,0.006267,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
1019,1,random,mp-1018809,1.446671,0.065779,1.3361,0.110571,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,1,3
1019,2,random,mp-1023939,1.330879,0.35701,1.5539,0.223021,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1019,3,random,mp-2815,1.37095,0.035691,1.4648999999999996,0.09395,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,3,3
1019,1,static_topn,mp-1023939,1.515157,0.066689,1.5539,0.038743,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1019,2,static_topn,mp-1025874,1.491106,0.055593,1.5093,0.018194,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1019,3,static_topn,mp-2815,1.449465,0.065458,1.4648999999999996,0.015435,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,highest target score from frozen initial model,D0,technical_event_only,0.2.0,False,3,3
1019,1,iterative,mp-1023939,1.515157,0.066689,1.5539,0.038743,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1019,2,iterative,mp-1025874,1.537453,0.048578,1.5093,0.028153,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1019,3,iterative,mp-1018809,1.434495,0.044468,1.3361,0.098395,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,3,3
1020,1,random,mp-1023939,1.524137,0.057511,1.5539,0.029763,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,uniform random from signed stable pool,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1020,2,random,mp-2815,1.458139,0.073249,1.4648999999999996,0.006761,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,2,3
1020,3,random,mp-1018809,1.421139,0.0354,1.3361,0.085039,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,uniform random from signed stable pool,D0,technical_event_only,0.2.0,False,3,3
1020,1,static_topn,mp-1025874,1.506664,0.056318,1.5093,0.002636,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1020,2,static_topn,mp-1023939,1.524137,0.057511,1.5539,0.029763,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,highest target score from frozen initial model,D2,target_hit|audited_candidate_signal,0.2.0,False,2,3
1020,3,static_topn,mp-2815,1.459513,0.052887,1.4648999999999996,0.005387,False,-0.964449816875001,0.0016927283333316723,False,confirmed_2d,highest target score from frozen initial model,D0,technical_event_only,0.2.0,False,3,3
1020,1,iterative,mp-1023939,1.524137,0.057511,1.5539,0.029763,True,-0.9589067502083329,0.007235794999999712,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,1,3
1020,2,iterative,mp-1018809,1.454028,0.074762,1.3361,0.117928,False,-0.9637533052083332,0.002389239999999404,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D0,technical_event_only,0.2.0,False,2,3
1020,3,iterative,mp-1025874,1.459116,0.181364,1.5093,0.050184,True,-0.9617292007638886,0.004413344444444078,False,confirmed_2d,target score plus bootstrap uncertainty; retrained after feedback,D2,target_hit|audited_candidate_signal,0.2.0,False,3,3
